tempo_h,0_871,1_860,2_806,3_789,4_707,5_698,6_834,7_852,8_922,9_910
1970-01-03 03:48:20.000000001,715.52,698.69,654.21,648.83,566.25,561.79,674.68,690.66,732.01,729.87
1970-01-03 03:49:59.999999998,714.71,694.09,658.94,645.93,568.16,561.99,678.92,692.1,735.56,729.76
1970-01-03 03:51:39.999999999,717.73,696.37,655.3,647.66,575.01,556.04,672.6,689.14,728.68,731.05
1970-01-03 03:53:20.000000000,719.33,694.64,653.95,643.9,566.6,560.57,671.81,693.45,736.58,729.49
1970-01-03 03:55:00.000000001,709.63,693.76,649.87,638.39,575.3,556.02,677.43,689.2,734.85,731.61
1970-01-03 03:56:39.999999998,705.58,694.09,656.13,645.23,572.54,556.43,674.74,692.43,734.51,731.67
1970-01-03 03:58:19.999999999,707.33,692.15,654.18,641.7,570.51,556.8,673.77,689.85,732.2,727.93
1970-01-03 04:00:00.000000000,707.82,695.05,659.13,643.47,569.04,556.51,675.45,694.9,733.98,727.75
1970-01-03 04:01:40.000000000,705.05,691.03,657.7,643.68,575.26,557.3,673.91,689.47,730.55,727.92
1970-01-03 04:03:20.000000001,708.97,696.12,659.79,645.26,579.06,555.65,678.08,691.08,735.83,722.87
1970-01-03 04:04:59.999999998,712.41,696.74,658.87,649.33,573.17,556.75,675.5,694.02,733.95,721.6
1970-01-03 04:06:39.999999999,708.87,689.71,658.54,642.77,574.35,557.35,677.23,692.88,735.51,723.94
1970-01-03 04:08:20.000000000,712.48,693.24,657.15,638.82,576.25,552.93,677.26,689.89,737.4,727.65
1970-01-03 04:10:00.000000001,711.79,693.64,654.06,640.66,575.3,556.95,679.5,690.0,732.77,725.63
1970-01-03 04:11:39.999999998,712.59,693.07,655.03,640.54,577.51,554.01,675.32,691.07,728.93,722.49
1970-01-03 04:13:19.999999999,706.57,683.46,658.66,643.41,572.04,555.13,684.37,691.2,732.0,728.07
1970-01-03 04:15:00.000000000,703.59,693.14,658.03,641.03,575.08,555.87,684.73,692.86,730.93,724.54
1970-01-03 04:16:40.000000000,700.45,687.13,657.89,643.06,574.09,549.55,677.27,688.84,732.17,733.57
1970-01-03 04:18:20.000000001,704.42,688.65,654.94,637.7,568.96,557.33,678.15,689.67,734.71,727.52
1970-01-03 04:19:59.999999998,701.89,686.84,656.72,639.32,569.75,550.86,681.73,694.62,733.07,724.16
1970-01-03 04:21:39.999999999,705.79,688.51,662.33,644.8,572.73,553.46,677.34,696.95,732.99,721.86
1970-01-03 04:23:20.000000000,708.05,691.23,661.89,637.67,568.35,557.69,673.11,698.25,730.5,726.47
1970-01-03 04:25:00.000000001,712.51,690.97,661.91,645.1,573.34,554.52,678.63,692.24,730.28,723.66
1970-01-03 04:26:39.999999998,707.23,688.13,662.8,641.98,570.91,557.6,681.65,692.76,728.68,723.11
1970-01-03 04:28:19.999999999,707.23,689.98,663.75,639.13,570.24,553.96,679.34,695.66,734.3,726.74
1970-01-03 04:30:00.000000000,705.73,688.73,663.25,634.97,567.3,557.95,681.15,694.35,731.9,727.4
1970-01-03 04:31:40.000000000,709.2,691.58,661.45,639.29,569.27,554.67,677.03,693.45,733.9,727.97
1970-01-03 04:33:20.000000001,706.95,693.68,659.11,639.81,575.29,552.48,683.85,698.34,730.74,726.98
1970-01-03 04:34:59.999999998,704.49,688.78,662.35,645.39,570.78,556.07,677.47,697.42,729.55,723.06
1970-01-03 04:36:39.999999999,707.1,692.33,658.95,640.53,570.77,554.71,683.55,694.69,731.9,721.0
1970-01-03 04:38:20.000000000,708.33,689.43,666.38,638.86,564.98,560.13,684.04,698.49,727.34,723.84
1970-01-03 04:40:00.000000001,708.41,688.73,655.86,639.71,569.33,552.36,679.14,692.37,727.4,722.59
1970-01-03 04:41:39.999999998,709.68,686.41,660.95,630.07,568.62,555.27,682.31,698.54,730.04,731.58
1970-01-03 04:43:19.999999999,712.43,685.63,659.37,631.54,567.79,558.64,677.37,687.37,728.25,726.25
1970-01-03 04:45:00.000000000,700.67,694.32,659.64,639.46,566.77,555.18,674.8,692.01,725.05,721.22
1970-01-03 04:46:40.000000000,707.13,685.83,658.58,633.55,569.96,559.19,675.94,692.42,728.28,722.15
1970-01-03 04:48:20.000000001,708.73,692.17,656.08,633.88,566.35,556.34,680.61,685.01,728.95,724.44
1970-01-03 04:49:59.999999998,712.37,689.27,655.84,632.15,563.54,559.26,675.3,685.92,729.02,722.22
1970-01-03 04:51:39.999999999,714.08,686.95,655.22,638.54,571.1,553.87,671.44,681.95,725.79,720.99
1970-01-03 04:53:20.000000000,709.36,690.96,654.56,628.59,567.3,553.91,676.92,688.75,732.14,718.89
1970-01-03 04:55:00.000000001,708.57,692.48,657.15,629.65,565.9,558.26,675.56,690.83,727.35,724.16
1970-01-03 04:56:39.999999998,708.9,692.81,654.45,635.82,565.12,553.51,678.92,691.28,725.17,722.85
1970-01-03 04:58:19.999999999,703.83,688.37,650.93,635.76,565.08,554.02,676.61,690.98,724.56,717.65
1970-01-03 05:00:00.000000000,704.53,690.52,650.62,637.04,562.51,556.43,675.9,688.44,728.81,721.98
1970-01-03 05:01:40.000000000,707.54,686.98,649.59,638.08,568.83,554.77,672.51,683.47,725.1,724.13
1970-01-03 05:03:20.000000001,710.26,685.72,646.3,636.26,561.47,551.79,668.39,686.38,727.04,725.68
1970-01-03 05:04:59.999999998,703.28,688.97,645.31,633.3,566.96,550.77,665.61,682.52,732.15,724.35
1970-01-03 05:06:39.999999999,704.5,690.48,645.12,630.98,568.03,554.87,674.38,687.28,728.76,723.02
1970-01-03 05:08:20.000000000,703.15,692.09,652.87,627.89,563.5,553.73,674.44,686.87,727.06,718.46
1970-01-03 05:10:00.000000001,702.09,685.69,647.79,631.58,565.33,551.85,675.42,686.73,728.48,716.13
1970-01-03 05:11:39.999999998,702.36,686.08,647.88,636.05,564.86,550.17,664.06,681.85,724.9,721.5
1970-01-03 05:13:19.999999999,701.1,692.45,652.73,629.13,564.52,554.87,666.92,681.53,730.04,716.39
1970-01-03 05:15:00.000000000,705.82,689.21,651.12,630.31,567.67,550.82,670.19,681.42,732.46,723.67
1970-01-03 05:16:40.000000000,708.23,685.81,649.1,632.54,563.78,553.28,670.64,686.14,727.22,723.52
1970-01-03 05:18:20.000000001,704.65,686.41,651.1,637.0,560.07,552.79,668.77,681.2,731.14,724.29
1970-01-03 05:19:59.999999998,706.55,689.98,647.83,626.48,561.25,553.94,666.54,684.08,729.36,721.56
1970-01-03 05:21:39.999999999,707.73,691.18,646.75,634.06,564.66,555.42,666.09,682.12,727.89,725.42
1970-01-03 05:23:20.000000000,707.91,690.05,650.06,630.13,565.14,551.81,673.17,680.42,732.17,724.9
1970-01-03 05:25:00.000000001,703.45,692.71,645.57,637.35,565.36,557.41,673.13,678.39,731.76,721.12
1970-01-03 05:26:39.999999998,702.24,696.76,652.31,636.69,565.54,553.72,666.04,677.17,727.84,719.66
1970-01-03 05:28:19.999999999,702.07,699.05,653.12,635.02,564.59,549.49,667.29,677.47,730.79,720.17
1970-01-03 05:30:00.000000000,705.58,699.24,651.7,637.16,564.33,549.92,662.75,683.69,728.1,720.71
1970-01-03 05:31:40.000000000,700.75,697.98,651.1,632.52,564.21,551.1,664.21,688.76,728.64,718.0
1970-01-03 05:33:20.000000001,706.73,701.4,649.95,633.77,570.46,553.98,667.77,685.2,728.97,713.04
1970-01-03 05:34:59.999999998,708.12,699.52,652.23,632.67,566.02,552.21,669.35,685.1,731.77,719.46
1970-01-03 05:36:39.999999999,701.07,700.07,651.35,633.49,566.45,556.57,665.33,689.92,731.16,716.77
1970-01-03 05:38:20.000000000,706.15,695.55,647.31,633.27,563.57,553.42,666.38,683.98,729.17,711.86
1970-01-03 05:40:00.000000001,707.15,703.36,654.08,631.64,561.8,553.72,670.72,690.05,727.45,716.74
1970-01-03 05:41:39.999999998,708.32,701.0,651.22,630.08,565.2,551.8,669.47,684.1,732.07,712.9
1970-01-03 05:43:19.999999999,713.08,704.61,652.3,624.42,561.06,554.81,663.84,684.74,733.09,713.6
1970-01-03 05:45:00.000000000,707.16,701.09,649.21,629.28,564.61,552.41,667.38,684.98,729.14,713.52
1970-01-03 05:46:40.000000000,706.41,705.99,653.53,630.9,566.22,550.04,663.71,680.44,726.45,712.31
1970-01-03 05:48:20.000000001,706.71,704.59,653.22,629.35,564.26,553.41,665.29,681.52,726.25,714.77
1970-01-03 05:49:59.999999998,702.57,708.8,646.29,629.9,563.66,550.63,668.49,679.02,730.49,715.93
1970-01-03 05:51:39.999999999,708.06,698.38,647.8,636.4,563.41,554.92,666.96,682.96,728.05,714.62
1970-01-03 05:53:20.000000000,704.56,699.97,652.77,634.14,564.58,550.55,665.89,682.98,728.58,713.52
1970-01-03 05:55:00.000000001,709.59,695.09,644.56,628.78,559.78,553.2,666.14,683.15,738.06,716.64
1970-01-03 05:56:39.999999998,708.23,698.49,650.96,632.64,564.47,550.33,671.03,679.29,732.5,713.6
1970-01-03 05:58:19.999999999,709.62,700.82,651.59,632.21,567.11,552.88,671.54,680.85,730.87,717.67
1970-01-03 06:00:00.000000000,715.16,699.99,647.4,633.0,565.3,555.67,673.58,679.99,727.83,714.01
1970-01-03 06:01:40.000000000,716.12,702.96,650.48,630.17,565.25,555.75,669.53,676.22,732.07,714.07
1970-01-03 06:03:20.000000001,720.24,700.19,648.36,628.99,563.53,553.46,668.24,672.21,727.66,718.1
1970-01-03 06:04:59.999999998,711.74,700.26,652.48,633.83,566.06,551.44,671.89,675.67,729.75,715.12
1970-01-03 06:06:39.999999999,710.95,696.65,650.47,624.98,562.55,557.95,670.53,674.46,726.98,718.35
1970-01-03 06:08:20.000000000,715.7,695.46,652.89,634.39,568.4,555.93,676.49,673.33,730.15,717.15
1970-01-03 06:10:00.000000001,709.18,702.88,649.94,626.41,559.07,556.18,669.63,678.0,733.32,716.17
1970-01-03 06:11:39.999999998,710.29,703.37,653.43,632.27,563.35,556.94,667.47,674.21,724.62,713.57
1970-01-03 06:13:19.999999999,713.74,705.32,645.57,633.15,564.93,555.63,672.33,673.89,732.64,717.27
1970-01-03 06:15:00.000000000,716.48,705.69,650.82,637.07,560.02,553.74,668.22,671.94,723.93,711.48
1970-01-03 06:16:40.000000000,708.08,703.07,646.38,631.52,563.24,558.66,665.95,672.83,728.0,710.73
1970-01-03 06:18:20.000000001,711.69,702.81,648.19,629.77,561.77,554.08,670.24,672.91,727.38,714.71
1970-01-03 06:19:59.999999998,708.74,703.64,648.59,629.1,564.96,559.89,668.72,674.15,729.91,716.24
1970-01-03 06:21:39.999999999,711.3,701.17,648.96,628.86,561.31,558.0,671.49,676.61,724.22,711.19
1970-01-03 06:23:20.000000000,708.96,705.6,648.43,633.7,558.0,559.48,673.44,673.45,732.16,711.83
1970-01-03 06:25:00.000000001,708.7,703.56,647.65,628.16,560.76,556.36,667.73,676.33,727.95,722.69
1970-01-03 06:26:39.999999998,711.12,703.06,652.09,629.06,564.65,558.46,669.8,676.09,724.73,714.07
1970-01-03 06:28:19.999999999,711.04,701.43,649.26,634.41,562.31,554.35,671.79,676.71,727.14,713.94
1970-01-03 06:30:00.000000000,708.2,696.53,652.79,637.86,559.83,554.77,676.41,672.01,725.62,713.43
1970-01-03 06:31:40.000000000,715.73,702.53,647.52,629.26,561.95,562.15,680.67,669.64,723.55,714.17
1970-01-03 06:33:20.000000001,717.18,698.01,647.15,631.7,564.83,563.97,675.69,672.43,718.75,717.81
1970-01-03 06:34:59.999999998,714.31,698.33,649.8,629.85,564.64,558.34,674.05,670.44,728.66,713.33
1970-01-03 06:36:39.999999999,703.16,693.19,651.63,631.92,565.42,561.37,669.58,671.29,728.09,716.59
1970-01-03 06:38:20.000000000,705.79,692.93,649.17,631.8,560.36,565.5,674.98,670.21,729.09,712.8
1970-01-03 06:40:00.000000001,705.86,691.56,646.71,634.19,560.98,559.03,664.28,671.92,724.6,716.43
1970-01-03 06:41:39.999999998,705.16,692.85,649.48,629.89,563.77,562.76,669.35,672.47,730.3,714.54
1970-01-03 06:43:19.999999999,706.63,691.49,650.08,630.1,563.95,564.82,669.2,673.32,724.9,714.76
1970-01-03 06:45:00.000000000,707.27,686.57,649.76,629.75,566.07,558.91,669.19,670.44,722.29,719.83
1970-01-03 06:46:40.000000000,699.97,691.04,647.45,631.59,559.87,560.99,667.87,671.2,723.12,716.04
1970-01-03 06:48:20.000000001,702.26,691.58,650.17,630.39,559.94,560.44,663.48,674.16,722.18,722.25
1970-01-03 06:49:59.999999998,705.2,686.57,649.56,630.48,564.54,559.15,662.61,667.85,732.02,718.88
1970-01-03 06:51:39.999999999,711.96,683.2,650.23,630.09,560.92,560.49,666.33,672.42,720.68,715.8
1970-01-03 06:53:20.000000000,704.08,686.77,652.25,633.24,559.7,559.64,663.5,666.87,724.06,711.77
1970-01-03 06:55:00.000000001,698.87,688.27,658.93,635.01,556.76,558.69,659.8,670.19,726.08,715.11
1970-01-03 06:56:39.999999998,702.67,685.29,661.24,629.56,564.96,564.94,664.09,672.46,718.5,722.13
1970-01-03 06:58:19.999999999,696.02,687.9,657.71,625.17,560.54,558.7,664.41,668.82,721.06,718.36
1970-01-03 07:00:00.000000000,700.16,685.56,654.93,631.7,564.96,558.21,661.4,665.41,722.16,719.42
1970-01-03 07:01:40.000000000,698.56,683.55,653.73,629.45,557.25,560.03,666.15,665.65,723.68,721.3
1970-01-03 07:03:20.000000001,698.79,685.01,659.48,628.66,563.7,559.79,665.28,667.02,721.51,719.69
1970-01-03 07:04:59.999999998,703.88,685.84,658.51,634.98,570.01,559.08,666.4,670.64,723.39,719.23
1970-01-03 07:06:39.999999999,700.37,687.26,654.15,629.88,562.38,560.19,664.83,665.67,725.05,721.77
1970-01-03 07:08:20.000000000,698.96,685.63,653.1,631.39,563.16,563.83,666.75,669.63,721.57,721.44
1970-01-03 07:10:00.000000001,696.72,687.62,653.63,630.48,564.19,555.95,664.24,667.57,725.8,722.38
1970-01-03 07:11:39.999999998,702.85,682.86,653.29,631.64,566.18,555.8,662.44,675.52,720.7,714.97
1970-01-03 07:13:19.999999999,698.22,683.27,657.92,629.79,566.84,558.08,664.52,670.7,724.31,715.89
1970-01-03 07:15:00.000000000,696.86,684.67,651.08,639.4,571.32,558.37,662.97,667.48,730.28,718.24
1970-01-03 07:16:40.000000000,694.92,678.1,653.24,639.86,568.68,556.79,663.83,661.76,726.91,717.31
1970-01-03 07:18:20.000000001,695.76,679.69,651.32,639.17,568.0,555.15,661.49,667.12,724.07,716.2
1970-01-03 07:19:59.999999998,693.38,686.02,649.12,634.66,570.03,551.25,662.49,667.61,725.68,711.32
1970-01-03 07:21:39.999999999,698.84,675.8,649.4,634.89,565.28,559.65,665.25,663.97,720.25,714.37
1970-01-03 07:23:20.000000000,695.23,678.78,651.63,634.6,565.19,559.74,664.45,663.85,719.35,717.12
1970-01-03 07:25:00.000000001,697.41,679.5,655.2,631.52,567.42,562.81,662.59,669.49,718.59,716.56
1970-01-03 07:26:39.999999998,693.88,679.87,648.61,640.02,563.3,557.69,661.89,669.16,720.09,716.56
1970-01-03 07:28:19.999999999,697.44,677.92,652.5,634.44,566.43,562.99,661.39,665.78,727.08,717.78
1970-01-03 07:30:00.000000000,697.86,681.09,643.73,635.2,561.36,559.33,668.29,670.62,724.19,720.79
1970-01-03 07:31:40.000000000,697.61,678.96,649.77,640.6,566.1,558.01,663.21,664.32,725.07,712.1
1970-01-03 07:33:20.000000001,702.03,677.73,645.83,635.97,560.9,561.0,665.86,670.93,724.72,716.94
1970-01-03 07:34:59.999999998,702.65,679.74,651.22,642.89,557.39,562.06,663.24,666.3,723.94,715.54
1970-01-03 07:36:39.999999999,700.08,684.33,645.97,636.49,561.53,557.49,666.82,671.34,722.42,713.22
1970-01-03 07:38:20.000000000,701.41,682.69,643.43,633.89,558.34,555.96,663.28,665.5,722.74,710.45
1970-01-03 07:40:00.000000001,697.13,682.09,649.57,639.24,555.97,555.74,661.09,672.03,719.97,715.27
1970-01-03 07:41:39.999999998,697.61,678.21,650.77,640.07,564.11,559.38,657.76,670.34,718.41,713.79
1970-01-03 07:43:19.999999999,692.24,681.59,649.79,636.35,564.03,557.07,656.07,673.18,718.67,716.45
1970-01-03 07:45:00.000000000,700.62,683.24,651.0,641.02,564.64,556.41,663.35,672.14,722.58,719.73
1970-01-03 07:46:40.000000000,699.01,678.91,655.56,636.62,561.92,556.46,664.61,672.59,719.67,711.67
1970-01-03 07:48:20.000000001,698.04,683.97,652.08,639.47,561.24,559.05,673.32,677.65,729.22,715.92
1970-01-03 07:49:59.999999998,698.57,683.41,654.42,642.19,563.04,553.7,663.48,673.91,722.22,716.79
1970-01-03 07:51:39.999999999,707.85,680.37,651.95,640.41,563.18,554.5,669.15,674.33,720.46,717.4
1970-01-03 07:53:20.000000000,706.51,686.11,650.35,641.98,559.51,554.64,667.62,676.88,725.56,714.22
1970-01-03 07:55:00.000000001,703.88,689.15,650.62,646.5,561.95,547.65,663.72,672.03,719.49,715.26
1970-01-03 07:56:39.999999998,699.6,690.76,652.47,646.29,565.17,552.63,664.75,676.55,718.92,713.91
1970-01-03 07:58:19.999999999,703.06,683.62,648.05,640.65,559.74,552.55,664.19,681.81,722.23,722.41
1970-01-03 08:00:00.000000000,702.25,684.8,646.49,641.06,561.04,555.81,661.75,676.81,716.47,724.74
1970-01-03 08:01:40.000000000,704.58,685.16,642.75,642.99,563.11,552.69,659.94,674.46,720.85,718.84
1970-01-03 08:03:20.000000001,698.81,680.97,653.7,634.71,556.33,548.76,663.2,675.78,718.8,722.49
1970-01-03 08:04:59.999999998,702.85,679.13,647.93,636.27,558.51,555.36,664.75,678.75,720.75,724.85
1970-01-03 08:06:39.999999999,704.22,685.62,645.3,640.64,554.51,550.84,660.94,680.34,722.74,724.69
1970-01-03 08:08:20.000000000,699.08,680.94,650.56,639.82,560.84,554.77,662.35,676.76,718.69,723.63
1970-01-03 08:10:00.000000001,695.8,680.25,646.15,640.64,556.0,550.77,662.64,676.21,720.78,718.39
1970-01-03 08:11:39.999999998,698.49,680.21,647.47,639.46,559.29,551.72,663.36,682.11,717.0,720.69
1970-01-03 08:13:19.999999999,700.0,682.0,644.79,642.54,554.87,551.94,662.85,680.39,718.68,719.97
1970-01-03 08:15:00.000000000,695.33,683.0,648.43,636.41,558.34,548.59,662.62,679.11,718.48,719.66
1970-01-03 08:16:40.000000000,692.95,677.66,646.29,633.52,556.52,546.13,658.85,684.06,721.56,722.52
1970-01-03 08:18:20.000000001,694.7,681.38,643.49,634.07,557.89,551.77,658.55,682.86,721.63,721.68
1970-01-03 08:19:59.999999998,698.46,681.29,643.39,635.89,555.5,548.96,660.42,678.76,718.11,723.12
1970-01-03 08:21:39.999999999,698.96,680.33,646.79,635.98,556.75,548.57,660.9,683.37,721.11,722.72
1970-01-03 08:23:20.000000000,696.09,681.66,647.41,632.99,556.19,543.96,659.28,678.32,717.99,720.77
1970-01-03 08:25:00.000000001,693.24,679.93,645.62,634.43,558.57,551.09,657.82,683.45,721.59,724.13
1970-01-03 08:26:39.999999998,693.36,675.06,638.1,632.7,556.91,552.36,659.75,676.41,721.18,720.57
1970-01-03 08:28:19.999999999,688.04,677.58,644.69,633.81,561.88,547.52,661.24,681.63,719.58,717.38
1970-01-03 08:30:00.000000000,690.91,679.92,645.4,635.03,556.08,554.39,658.8,676.78,719.34,727.17
1970-01-03 08:31:40.000000000,692.52,680.45,646.6,631.42,558.75,551.13,661.75,676.7,720.36,720.98
1970-01-03 08:33:20.000000001,693.51,680.96,640.43,629.23,554.76,546.13,664.76,681.76,718.28,721.58
1970-01-03 08:34:59.999999998,696.37,681.32,642.23,631.73,553.69,549.19,656.48,677.35,721.01,723.37
1970-01-03 08:36:39.999999999,692.15,679.74,646.57,631.94,557.57,548.36,660.28,677.58,716.72,719.34
1970-01-03 08:38:20.000000000,696.29,675.67,645.17,630.09,553.27,550.74,664.1,678.54,718.63,718.39
1970-01-03 08:40:00.000000001,691.1,675.44,645.12,629.98,553.64,549.52,664.2,686.07,718.0,722.81
1970-01-03 08:41:39.999999998,692.2,676.76,644.3,635.12,554.93,547.7,665.12,683.87,720.39,719.74
1970-01-03 08:43:19.999999999,690.76,671.95,640.75,631.62,557.59,539.87,659.87,679.31,723.84,726.58
1970-01-03 08:45:00.000000000,692.3,673.26,644.59,630.78,556.09,543.72,660.52,685.62,724.06,723.38
1970-01-03 08:46:40.000000000,689.71,679.7,643.3,636.1,560.6,544.0,661.38,682.29,718.13,721.6
1970-01-03 08:48:20.000000001,692.11,673.96,644.97,632.92,553.69,546.77,656.62,677.01,720.82,722.89
1970-01-03 08:49:59.999999998,692.03,677.16,644.92,634.82,558.11,546.8,658.43,681.17,720.04,719.51
1970-01-03 08:51:39.999999999,691.19,681.56,642.73,633.6,557.15,542.54,657.02,676.58,723.96,724.15
1970-01-03 08:53:20.000000000,698.88,681.83,639.14,631.82,556.6,547.85,658.59,675.9,723.33,726.47
1970-01-03 08:55:00.000000001,693.94,682.78,645.46,630.91,557.72,537.83,659.01,682.2,721.54,718.72
1970-01-03 08:56:39.999999998,698.79,676.13,645.55,631.22,554.7,549.23,656.59,680.24,721.97,719.84
1970-01-03 08:58:19.999999999,695.6,678.26,647.85,631.79,556.71,543.66,657.4,681.62,723.09,718.46
1970-01-03 09:00:00.000000000,694.04,682.69,643.44,629.88,558.03,544.32,655.95,679.41,719.89,724.63
1970-01-03 09:01:40.000000000,689.48,680.49,650.46,629.26,556.36,545.87,666.58,681.16,724.91,723.23
1970-01-03 09:03:20.000000001,693.46,681.44,643.68,627.62,557.82,546.43,658.81,686.15,721.85,721.48
1970-01-03 09:04:59.999999998,686.64,680.89,646.39,627.65,552.65,544.4,661.26,683.19,722.47,717.34
1970-01-03 09:06:39.999999999,690.37,680.1,643.51,631.22,556.98,543.86,656.53,683.65,725.06,721.43
1970-01-03 09:08:20.000000000,697.02,682.81,640.21,629.23,553.18,538.94,659.17,681.87,720.18,723.81
1970-01-03 09:10:00.000000001,689.5,678.0,643.98,630.16,555.64,539.31,660.03,675.43,720.32,718.8
1970-01-03 09:11:39.999999998,692.95,678.22,646.29,631.89,559.49,545.99,658.06,673.1,719.78,717.44
1970-01-03 09:13:19.999999999,696.68,679.38,649.22,627.17,556.72,544.28,656.37,679.81,722.09,714.78
1970-01-03 09:15:00.000000000,693.55,680.79,649.72,623.96,554.11,542.04,661.03,677.58,720.47,718.87
1970-01-03 09:16:40.000000000,689.23,676.48,652.53,628.75,549.61,545.58,655.29,673.26,718.74,717.86
1970-01-03 09:18:20.000000001,695.51,681.21,641.28,627.55,555.22,542.32,655.48,676.82,720.65,721.19
1970-01-03 09:19:59.999999998,691.98,679.16,642.56,628.33,555.44,549.6,655.0,679.91,722.52,717.98
1970-01-03 09:21:39.999999999,692.95,677.76,647.36,634.0,558.98,544.54,654.56,670.17,716.1,722.26
1970-01-03 09:23:20.000000000,690.27,674.24,640.31,627.56,555.98,543.46,658.9,678.61,720.9,724.22
1970-01-03 09:25:00.000000001,691.56,673.95,644.11,624.89,556.91,542.2,662.07,674.24,721.08,720.64
1970-01-03 09:26:39.999999998,693.15,676.57,647.72,628.16,557.31,542.28,656.37,670.97,718.99,728.18
1970-01-03 09:28:19.999999999,691.59,673.91,644.04,631.05,554.98,546.45,662.31,677.04,720.67,720.21
1970-01-03 09:30:00.000000000,694.59,675.83,642.38,623.14,548.42,540.35,656.58,669.68,721.53,718.86
1970-01-03 09:31:40.000000000,697.77,675.27,646.7,629.87,552.71,541.71,658.01,670.67,719.2,720.6
1970-01-03 09:33:20.000000001,697.11,678.18,641.4,626.31,551.47,547.61,656.77,672.98,719.5,720.3
1970-01-03 09:34:59.999999998,695.7,675.47,640.9,623.6,556.7,547.39,661.15,672.08,718.95,717.87
1970-01-03 09:36:39.999999999,699.03,677.95,640.02,624.12,557.98,548.65,656.79,673.97,718.98,713.94
1970-01-03 09:38:20.000000000,694.13,678.7,644.44,623.37,554.82,547.5,653.68,670.86,713.1,714.94
1970-01-03 09:40:00.000000001,693.83,676.07,642.56,628.39,554.06,549.66,657.05,668.81,721.29,717.46
1970-01-03 09:41:39.999999998,694.29,675.22,642.36,621.84,557.79,551.75,657.52,672.55,719.99,721.95
1970-01-03 09:43:19.999999999,689.07,678.69,642.56,623.97,559.38,549.9,654.95,668.5,715.06,716.17
1970-01-03 09:45:00.000000000,698.49,676.65,639.76,626.05,552.63,550.11,656.51,661.92,716.33,717.53
1970-01-03 09:46:40.000000000,690.29,678.74,641.26,627.51,557.74,545.43,658.2,666.37,724.44,722.63
1970-01-03 09:48:20.000000001,691.84,681.33,643.64,628.04,555.37,550.45,659.6,665.84,716.21,716.04
1970-01-03 09:49:59.999999998,693.06,674.03,640.67,625.35,553.91,549.31,658.75,665.71,717.5,717.82
1970-01-03 09:51:39.999999999,690.44,674.59,640.73,631.38,554.68,544.79,652.89,663.41,714.9,714.47
1970-01-03 09:53:20.000000000,690.94,676.28,642.45,628.09,553.58,548.53,657.02,662.72,716.89,711.41
1970-01-03 09:55:00.000000001,696.42,676.23,641.99,629.08,559.76,552.49,658.02,662.58,718.13,718.56
1970-01-03 09:56:39.999999998,689.71,676.96,644.61,622.66,560.36,553.77,654.76,658.68,710.69,715.88
1970-01-03 09:58:19.999999999,694.62,675.1,638.63,622.45,554.07,551.07,660.23,660.81,715.22,722.33
1970-01-03 10:00:00.000000000,694.68,676.79,641.46,618.06,552.78,548.03,656.17,660.52,716.0,716.29
1970-01-03 10:01:40.000000000,692.11,674.56,639.01,632.76,554.8,551.54,653.13,657.84,718.71,716.06
1970-01-03 10:03:20.000000001,696.21,679.03,640.96,623.87,551.14,554.25,656.05,662.9,715.69,713.39
1970-01-03 10:04:59.999999998,691.53,673.82,635.79,619.35,552.71,552.57,658.64,662.7,715.33,714.11
1970-01-03 10:06:39.999999999,697.82,674.87,641.63,620.76,553.37,553.86,655.41,662.93,717.36,709.69
1970-01-03 10:08:20.000000000,700.89,677.08,641.92,622.46,552.59,552.81,660.51,663.1,717.01,714.52
1970-01-03 10:10:00.000000001,696.49,678.47,637.94,621.11,555.91,552.55,657.92,661.09,712.27,711.93
1970-01-03 10:11:39.999999998,699.08,672.56,643.8,620.32,555.34,554.53,652.02,660.46,717.93,704.23
1970-01-03 10:13:19.999999999,698.71,671.77,640.97,620.96,556.97,556.41,655.19,663.21,718.69,704.47
1970-01-03 10:15:00.000000000,699.18,679.97,641.68,624.88,558.7,554.08,655.77,667.29,715.96,703.73
1970-01-03 10:16:40.000000000,696.69,680.22,639.49,622.87,560.32,549.15,658.77,663.34,716.72,703.15
1970-01-03 10:18:20.000000001,689.71,676.48,641.82,619.28,555.14,555.09,654.22,660.1,712.31,707.39
1970-01-03 10:19:59.999999998,699.22,681.4,641.09,622.01,556.95,554.61,655.26,665.37,713.6,709.87
1970-01-03 10:21:39.999999999,693.11,679.8,642.55,618.86,558.89,550.33,658.84,663.68,713.31,705.21
1970-01-03 10:23:20.000000000,699.35,679.06,637.16,622.57,557.29,548.04,655.06,662.72,718.16,708.02
1970-01-03 10:25:00.000000001,694.51,677.8,642.64,622.07,559.09,555.93,653.2,666.03,714.03,706.99
1970-01-03 10:26:39.999999998,696.27,678.14,639.26,622.86,555.6,553.32,654.45,663.69,705.31,707.5
1970-01-03 10:28:19.999999999,691.8,678.69,637.52,625.18,560.62,551.59,654.37,666.61,711.51,706.57
1970-01-03 10:30:00.000000000,689.41,687.36,637.19,622.62,556.16,554.88,652.83,663.15,709.64,702.63
1970-01-03 10:31:40.000000000,693.12,682.12,636.56,620.71,553.02,551.78,655.86,664.95,709.14,703.61
1970-01-03 10:33:20.000000001,683.86,686.89,641.53,621.11,555.56,549.97,652.76,664.44,712.93,704.69
